channel,message_id,date,text,views,forwards,media_type
lobelia4cosmetics,26609,2026-06-25 15:25:52+00:00,"COLGATE **TOOTH PAST 
Price 2200 birr 
Telegram ****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",396,0,photo
lobelia4cosmetics,26608,2026-06-25 15:25:52+00:00,"**CREST TOOTH PAST 
Price 2200 birr 
Telegram ****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",206,0,photo
lobelia4cosmetics,26607,2026-06-25 15:25:52+00:00,"Crest Mouth Wash**
Price 3500 birr 
Telegram ****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",207,0,photo
lobelia4cosmetics,26606,2026-06-25 15:25:52+00:00,"**Apple Cider 
Price 4500 birr 
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",229,1,photo
lobelia4cosmetics,26605,2026-06-25 13:00:54+00:00,"**Postnatal 
Price 8500 birr 
Telegram ****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",211,2,photo
lobelia4cosmetics,26604,2026-06-25 13:00:54+00:00,"PRENATAL150 SOFTGELS **
Price 7500 birr 
Telegram ****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",188,0,photo
lobelia4cosmetics,26603,2026-06-25 13:00:54+00:00,"**FISH OIL 300 SOFTGELS 
Price 10500 birr 
Telegram ****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",124,1,photo
lobelia4cosmetics,26602,2026-06-25 13:00:53+00:00,"Folic Acid ** 250 tablets 
Price 6000 birr 
Telegram ****https://t.me/lobelia4cosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",131,0,photo
lobelia4cosmetics,26601,2026-06-25 13:00:53+00:00,"Nature Made Iron 365 tablets **
Price 7500 birr 
Telegram ****https://t.me/lobelia4cosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",105,0,photo
lobelia4cosmetics,26600,2026-06-25 12:53:26+00:00,"**PEDIASURE 3+ 1.6Kg
Price 8500 birr 
Telegram ****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",222,0,photo
lobelia4cosmetics,26599,2026-06-25 12:53:26+00:00,"PEDIASURE 1+**
Price 8500 birr 
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",278,1,photo
lobelia4cosmetics,26598,2026-06-25 10:17:17+00:00,"**Mini **drop D3**
Price 4000 birr 
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",322,1,photo
lobelia4cosmetics,26597,2026-06-25 10:17:17+00:00,"**Baby D Drop 120 **Drop**
Price 5000 birr 
Telegram ****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",205,0,photo
lobelia4cosmetics,26596,2026-06-25 10:17:17+00:00,"**Mini Drop Iron 
Price 4000 birr 
Telegram ****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",107,0,photo
lobelia4cosmetics,26595,2026-06-25 10:17:17+00:00,"**Kids **Magnesium Glycinate 60 Gummies **
Price 8500 birr 
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",116,0,photo
lobelia4cosmetics,26594,2026-06-25 10:17:17+00:00,"**D3+K2 **Baby Drop**
Price 4000 birr 
Telegram ****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",145,1,photo
lobelia4cosmetics,26593,2026-06-25 10:17:16+00:00,"**DHA DROP 
Price 4000 birr 
Telegram ****https://t.me/lobelia4cosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr**",238,1,photo
lobelia4cosmetics,26592,2026-06-25 10:17:16+00:00,"**Mini **Multivitamin drop **
Price 4000 birr 
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",160,0,photo
lobelia4cosmetics,26591,2026-06-25 05:44:10+00:00,"**GLUCERNA FOR DIABETES 400GM
Price 5000 birr 
Telegram ****https://t.me/lobelia4cosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",266,0,photo
lobelia4cosmetics,26590,2026-06-25 05:44:10+00:00,"NIDO 1.8kg**
Price 7000 birr 
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",226,0,photo
lobelia4cosmetics,26589,2026-06-25 05:44:10+00:00,"NIDO 2.2kg**
Price 10000 birr 
Telegram ****https://t.me/lobelia4cosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",128,0,photo
lobelia4cosmetics,26588,2026-06-25 05:44:10+00:00,"**Aptamil No.2
Price 6000 birr 
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",142,0,photo
lobelia4cosmetics,26587,2026-06-25 05:44:10+00:00,"**Aptamil No.3
Price 5500 birr 
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",123,0,photo
lobelia4cosmetics,26586,2026-06-25 05:44:10+00:00,"Aptamil No.1**
Price 5500 birr 
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",164,0,photo
lobelia4cosmetics,26585,2026-06-25 05:44:10+00:00,"**Replace 850gm **For Diabetes **
Price 9500 birr 
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",192,0,photo
lobelia4cosmetics,26584,2026-06-24 14:33:55+00:00,"COLLAGEN POWDER 241gm**
Price 5000 birr 
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",668,1,photo
lobelia4cosmetics,26583,2026-06-24 13:57:33+00:00,"Coconut oil 2L**
Price 8500 birr 
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",488,0,photo
lobelia4cosmetics,26582,2026-06-24 13:57:33+00:00,"**EOS LOTION 
Price 5000 birr 
Telegram ****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",413,0,photo
lobelia4cosmetics,26581,2026-06-24 13:57:33+00:00,"**EOS **LOTION **
Price 5000 birr 
Telegram ****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",323,0,photo
lobelia4cosmetics,26580,2026-06-24 13:57:33+00:00,"**ECO **GEL **
Price 3000 birr 
Telegram ****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",455,0,photo
lobelia4cosmetics,26579,2026-06-24 13:57:32+00:00,"**EUCERIN ANTI PIGMENT DUAL SERUM 
Price 9000 birr 
Telegram ****https://t.me/lobelia4cosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr**",269,0,photo
